round,soca1_or_soca2,soca_tank,color,date_of_soca,sl_focal,sl_resident,difference,behavior_or_location,phase,code,time_in,time_out
7,soca2,3,green,08_05,4.6,5.3,0.7,location,late_opportunity,female space,12:13:09,12:13:28
7,soca2,3,green,08_05,4.6,5.3,0.7,location,late_opportunity,female barrier,12:13:28,12:13:50
7,soca2,3,green,08_05,4.6,5.3,0.7,location,late_opportunity,female space,12:13:50,12:14:01
7,soca2,3,green,08_05,4.6,5.3,0.7,location,late_opportunity,resident space,12:14:01,12:14:09
7,soca2,3,green,08_05,4.6,5.3,0.7,location,late_opportunity,resident barrier,12:14:09,12:14:25
7,soca2,3,green,08_05,4.6,5.3,0.7,location,late_opportunity,PVC,12:14:25,12:14:55
7,soca2,3,green,08_05,4.6,5.3,0.7,location,late_opportunity,female barrier,12:14:55,12:15:38
7,soca2,3,green,08_05,4.6,5.3,0.7,location,late_opportunity,female corner,12:15:38,12:15:47
7,soca2,3,green,08_05,4.6,5.3,0.7,location,late_opportunity,female barrier,12:15:47,12:16:01
7,soca2,3,green,08_05,4.6,5.3,0.7,location,late_opportunity,female corner,12:16:01,12:16:11
7,soca2,3,green,08_05,4.6,5.3,0.7,location,late_opportunity,camera wall,12:16:11,12:16:45
7,soca2,3,green,08_05,4.6,5.3,0.7,location,late_opportunity,female corner,12:16:45,12:17:10
7,soca2,3,green,08_05,4.6,5.3,0.7,location,early_challenge,female corner,12:17:10,12:18:20
7,soca2,3,green,08_05,4.6,5.3,0.7,location,early_challenge,female space,12:18:20,12:18:25
7,soca2,3,green,08_05,4.6,5.3,0.7,location,early_challenge,PVC,12:18:25,12:19:36
7,soca2,3,green,08_05,4.6,5.3,0.7,location,early_challenge,female barrier,12:19:36,12:19:54
7,soca2,3,green,08_05,4.6,5.3,0.7,location,early_challenge,PVC,12:19:54,12:20:12
7,soca2,3,green,08_05,4.6,5.3,0.7,location,early_challenge,female space,12:20:12,12:20:22
7,soca2,3,green,08_05,4.6,5.3,0.7,location,early_challenge,resident barrier,12:20:22,12:20:31
7,soca2,3,green,08_05,4.6,5.3,0.7,location,early_challenge,resident corner,12:20:31,12:20:27
7,soca2,3,green,08_05,4.6,5.3,0.7,location,early_challenge,resident space,12:20:27,12:20:41
7,soca2,3,green,08_05,4.6,5.3,0.7,location,early_challenge,female space,12:20:41,12:21:06
7,soca2,3,green,08_05,4.6,5.3,0.7,location,early_challenge,female corner,12:21:06,12:21:20
7,soca2,3,green,08_05,4.6,5.3,0.7,location,early_challenge,female space,12:21:20,12:21:37
7,soca2,3,green,08_05,4.6,5.3,0.7,location,early_challenge,camera wall,12:21:37,12:22:01
7,soca2,3,green,08_05,4.6,5.3,0.7,location,early_challenge,female space,12:22:01,12:22:01
7,soca2,3,green,08_05,4.6,5.3,0.7,location,late_challenge,PVC,12:42:18,12:43:44
7,soca2,3,green,08_05,4.6,5.3,0.7,location,late_challenge,female barrier,12:43:44,12:44:11
7,soca2,3,green,08_05,4.6,5.3,0.7,location,late_challenge,female space,12:44:11,12:44:28
7,soca2,3,green,08_05,4.6,5.3,0.7,location,late_challenge,female barrier,12:44:28,12:45:31
7,soca2,3,green,08_05,4.6,5.3,0.7,location,late_challenge,camera wall,12:45:31,12:45:57
7,soca2,3,green,08_05,4.6,5.3,0.7,location,late_challenge,resident corner,12:45:57,12:46:24
7,soca2,3,green,08_05,4.6,5.3,0.7,location,late_challenge,PVC,12:46:24,12:46:32
7,soca2,3,green,08_05,4.6,5.3,0.7,location,late_challenge,female space,12:46:32,12:47:18
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,habituation,Digging,0,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,habituation,Activity at female barrier,0,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,habituation,Activity at resident barrier,0,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,habituation,Activity at neutral barrier,2,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,early_opportunity,Digging,0,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,early_opportunity,Activity at female barrier,9,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,early_opportunity,Activity at resident barrier,18,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,early_opportunity,Activity at neutral barrier,0,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,early_opportunity,Reproductive Display,0,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,early_opportunity,Lateral Display,0,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,early_opportunity,Border Conflict,0,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,late_opportunity,Digging,0,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,late_opportunity,Activity at female barrier,12,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,late_opportunity,Activity at resident barrier,6,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,late_opportunity,Activity at neutral barrier,1,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,late_opportunity,Reproductive Display,0,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,late_opportunity,Lateral Display,0,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,late_opportunity,Border Conflict,0,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,early_challenge,Digging,0,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,early_challenge,Activity at female barrier,0,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,early_challenge,Activity at resident barrier,3,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,early_challenge,Activity at neutral barrier,5,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,early_challenge,Reproductive Display,0,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,early_challenge,Lateral Display,0,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,early_challenge,Border Conflict,0,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,early_challenge,Aggressive behavior by resident,0,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,late_challenge,Digging,0,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,late_challenge,Activity at female barrier,8,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,late_challenge,Activity at resident barrier,0,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,late_challenge,Activity at neutral barrier,4,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,late_challenge,Reproductive Display,0,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,late_challenge,Lateral Display,0,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,late_challenge,Border Conflict,0,
7,soca2,2,white,08_05,4.6,6.4,1.8,behavior,late_challenge,Aggressive behavior by resident,0,
7,soca2,2,white,08_05,4.6,6.4,1.8,location,habituation,female wall,11:40:38,11:40:44
7,soca2,2,white,08_05,4.6,6.4,1.8,location,habituation,female barrier,11:40:44,11:40:46
7,soca2,2,white,08_05,4.6,6.4,1.8,location,habituation,PVC,11:40:46,11:41:06
7,soca2,2,white,08_05,4.6,6.4,1.8,location,habituation,resident barrier,11:41:06,11:41:24
7,soca2,2,white,08_05,4.6,6.4,1.8,location,habituation,resident wall,11:41:24,11:41:46
7,soca2,2,white,08_05,4.6,6.4,1.8,location,habituation,resident barrier,11:41:46,11:42:22
7,soca2,2,white,08_05,4.6,6.4,1.8,location,habituation,camera wall,11:42:22,11:42:27
7,soca2,2,white,08_05,4.6,6.4,1.8,location,habituation,female barrier,11:42:27,11:43:02
7,soca2,2,white,08_05,4.6,6.4,1.8,location,habituation,female corner,11:43:02,11:43:17
7,soca2,2,white,08_05,4.6,6.4,1.8,location,habituation,female barrier,11:43:17,11:43:22
7,soca2,2,white,08_05,4.6,6.4,1.8,location,habituation,female wall,11:43:22,11:43:30
7,soca2,2,white,08_05,4.6,6.4,1.8,location,habituation,female corner,11:43:30,11:43:49
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_opportunity,female corner,11:43:49,11:44:18
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_opportunity,female barrier,11:44:18,11:44:45
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_opportunity,PVC,11:44:45,11:44:47
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_opportunity,female space,11:44:47,11:45:13
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_opportunity,female wall,11:45:13,11:45:26
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_opportunity,female barrier,11:45:26,11:45:35
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_opportunity,female space,11:45:35,11:45:43
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_opportunity,female barrier,11:45:43,11:45:55
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_opportunity,female wall,11:45:55,11:46:00
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_opportunity,camera wall,11:46:00,11:46:09
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_opportunity,resident corner,11:46:09,11:46:29
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_opportunity,camera wall,11:46:29,11:46:39
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_opportunity,female wall,11:46:39,11:46:55
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_opportunity,female barrier,11:46:55,11:47:01
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_opportunity,female corner,11:47:01,11:47:07
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_opportunity,female barrier,11:47:07,11:47:37
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_opportunity,female corner,11:47:37,11:47:51
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_opportunity,camera wall,11:47:51,11:48:07
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_opportunity,resident corner,11:48:07,11:48:14
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_opportunity,resident barrier,11:48:14, 11:48:19
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_opportunity,female corner,11:48:19,11:48:24
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_opportunity,camera wall,11:48:24,11:48:33
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_opportunity,female corner,11:48:33,11:48:49
7,soca2,2,white,08_05,4.6,6.4,1.8,location,late_opportunity,resident barrier,12:12:01,12:13:23
7,soca2,2,white,08_05,4.6,6.4,1.8,location,late_opportunity,PVC,12:13:23,12:13:45
7,soca2,2,white,08_05,4.6,6.4,1.8,location,late_opportunity,female barrier,12:13:45,12:14:42
7,soca2,2,white,08_05,4.6,6.4,1.8,location,late_opportunity,female wall,12:14:42,12:14:52
7,soca2,2,white,08_05,4.6,6.4,1.8,location,late_opportunity,female barrier,12:14:52,12:17:02
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_challenge,female wall,12:17:02,12:17:13
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_challenge,resident corner,12:17:13,12:17:40
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_challenge,resident barrier,12:17:40,12:18:13
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_challenge,resident corner,12:18:13,12:18:24
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_challenge,camera wall,12:18:24,12:18:38
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_challenge,resident corner,12:18:38,12:18:54
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_challenge,resident space,12:18:54,12:19:03
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_challenge,camera wall,12:19:03,12:19:23
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_challenge,resident space,12:19:23,12:19:30
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_challenge,female space,12:19:30,12:19:37
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_challenge,female corner,12:19:37,12:19:56
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_challenge,camera wall,12:19:56,12:20:07
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_challenge,resident space,12:20:07,12:20:22
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_challenge,PVC,12:20:22,12:21:09
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_challenge,female space,12:21:09,12:21:14
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_challenge,female barrier,12:21:14,12:21:19
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_challenge,female wall,12:21:19,12:21:40
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_challenge,female corner,12:21:40,12:21:47
7,soca2,2,white,08_05,4.6,6.4,1.8,location,early_challenge,camera wall,12:21:47,12:22:01
7,soca2,2,white,08_05,4.6,6.4,1.8,location,late_challenge,female corner,12:42:17,12:42:37
7,soca2,2,white,08_05,4.6,6.4,1.8,location,late_challenge,female space,12:42:37,12:42:41
7,soca2,2,white,08_05,4.6,6.4,1.8,location,late_challenge,resident space,12:42:41,12:42:57
7,soca2,2,white,08_05,4.6,6.4,1.8,location,late_challenge,camera wall,12:42:57,12:43:04
7,soca2,2,white,08_05,4.6,6.4,1.8,location,late_challenge,resident corner,12:43:04,12:43:33
7,soca2,2,white,08_05,4.6,6.4,1.8,location,late_challenge,female barrier,12:43:33,12:44:19
7,soca2,2,white,08_05,4.6,6.4,1.8,location,late_challenge,female wall,12:44:19,12:44:30
7,soca2,2,white,08_05,4.6,6.4,1.8,location,late_challenge,female space,12:44:30,12:44:37
7,soca2,2,white,08_05,4.6,6.4,1.8,location,late_challenge,female barrier,12:44:37,12:46:03
7,soca2,2,white,08_05,4.6,6.4,1.8,location,late_challenge,female space,12:46:03,12:46:13
7,soca2,2,white,08_05,4.6,6.4,1.8,location,late_challenge,camera wall,12:46:13,12:46:27
7,soca2,2,white,08_05,4.6,6.4,1.8,location,late_challenge,female wall,12:46:27,12:46:38
7,soca2,2,white,08_05,4.6,6.4,1.8,location,late_challenge,camera wall,12:46:38,12:46:41
7,soca2,2,white,08_05,4.6,6.4,1.8,location,late_challenge,female space,12:46:41,12:47:11
7,soca2,2,white,08_05,4.6,6.4,1.8,location,late_challenge,resident space,12:47:11,12:47:17
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,habituation,Digging,0,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,habituation,Activity at female barrier,3,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,habituation,Activity at resident barrier,2,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,habituation,Activity at neutral barrier,0,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,early_opportunity,Digging,0,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,early_opportunity,Activity at female barrier,24,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,early_opportunity,Activity at resident barrier,1,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,early_opportunity,Activity at neutral barrier,1,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,early_opportunity,Reproductive Display,0,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,early_opportunity,Lateral Display,0,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,early_opportunity,Border Conflict,0,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,late_opportunity,Digging,0,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,late_opportunity,Activity at female barrier,9,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,late_opportunity,Activity at resident barrier,6,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,late_opportunity,Activity at neutral barrier,2,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,late_opportunity,Reproductive Display,0,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,late_opportunity,Lateral Display,0,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,late_opportunity,Border Conflict,0,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,early_challenge,Digging,0,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,early_challenge,Activity at female barrier,1,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,early_challenge,Activity at resident barrier,0,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,early_challenge,Activity at neutral barrier,0,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,early_challenge,Reproductive Display,0,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,early_challenge,Lateral Display,0,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,early_challenge,Border Conflict,0,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,early_challenge,Aggressive behavior by resident,0,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,late_challenge,Digging,0,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,late_challenge,Activity at female barrier,15,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,late_challenge,Activity at resident barrier,0,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,late_challenge,Activity at neutral barrier,0,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,late_challenge,Reproductive Display,0,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,late_challenge,Lateral Display,0,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,late_challenge,Border Conflict,0,
7,soca2,1,yellow,08_05,4.1,5,0.9,behavior,late_challenge,Aggressive behavior by resident,0,
7,soca2,1,yellow,08_05,4.1,5,0.9,location,habituation,resident barrier,12:50:47,12:51:00
7,soca2,1,yellow,08_05,4.1,5,0.9,location,habituation,resident wall,12:51:00,12:51:46
7,soca2,1,yellow,08_05,4.1,5,0.9,location,habituation,PVC,12:51:46,12:52:11
7,soca2,1,yellow,08_05,4.1,5,0.9,location,habituation,female barrier,12:52:11,12:52:22
7,soca2,1,yellow,08_05,4.1,5,0.9,location,habituation,PVC,12:52:22,12:53:06
7,soca2,1,yellow,08_05,4.1,5,0.9,location,habituation,female barrier,12:53:06,12:53:25
7,soca2,1,yellow,08_05,4.1,5,0.9,location,habituation,PVC,12:53:25,12:53:42
7,soca2,1,yellow,08_05,4.1,5,0.9,location,habituation,female barrier,12:53:42,12:54:00
7,soca2,1,yellow,08_05,4.1,5,0.9,location,habituation,PVC,12:54:00,12:54:21
7,soca2,1,yellow,08_05,4.1,5,0.9,location,habituation,female barrier,12:54:21,12:54:28
7,soca2,1,yellow,08_05,4.1,5,0.9,location,habituation,PVC,12:54:28,12:54:31
7,soca2,1,yellow,08_05,4.1,5,0.9,location,early_opportunity,PVC,12:54:31,12:55:15
7,soca2,1,yellow,08_05,4.1,5,0.9,location,early_opportunity,female barrier,12:55:15,12:57:45
7,soca2,1,yellow,08_05,4.1,5,0.9,location,early_opportunity,female wall,12:57:45,12:57:55
7,soca2,1,yellow,08_05,4.1,5,0.9,location,early_opportunity,female barrier,12:57:55,12:58:22
7,soca2,1,yellow,08_05,4.1,5,0.9,location,early_opportunity,female wall,12:58:22,12:58:32
7,soca2,1,yellow,08_05,4.1,5,0.9,location,early_opportunity,female barrier,12:58:32,12:59:19
7,soca2,1,yellow,08_05,4.1,5,0.9,location,early_opportunity,resident barrier,12:59:19,12:59:31
7,soca2,1,yellow,08_05,4.1,5,0.9,location,late_opportunity,PVC,13:19:43,13:19:45
7,soca2,1,yellow,08_05,4.1,5,0.9,location,late_opportunity,female barrier,13:19:45,13:20:41
7,soca2,1,yellow,08_05,4.1,5,0.9,location,late_opportunity,resident barrier,13:20:41,13:20:53
7,soca2,1,yellow,08_05,4.1,5,0.9,location,late_opportunity,female barrier,13:20:53,13:20:57
7,soca2,1,yellow,08_05,4.1,5,0.9,location,late_opportunity,PVC,13:20:57,13:21:08
7,soca2,1,yellow,08_05,4.1,5,0.9,location,late_opportunity,female barrier,13:21:08,13:21:18
7,soca2,1,yellow,08_05,4.1,5,0.9,location,late_opportunity,PVC,13:21:18,13:21:22
7,soca2,1,yellow,08_05,4.1,5,0.9,location,late_opportunity,resident barrier,13:21:22,13:21:29
7,soca2,1,yellow,08_05,4.1,5,0.9,location,late_opportunity,female barrier,13:21:29,13:21:34
7,soca2,1,yellow,08_05,4.1,5,0.9,location,late_opportunity,PVC,13:21:34,13:21:26
7,soca2,1,yellow,08_05,4.1,5,0.9,location,late_opportunity,resident barrier,13:21:26,13:21:46
7,soca2,1,yellow,08_05,4.1,5,0.9,location,late_opportunity,resident wall,13:21:46,13:22:33
7,soca2,1,yellow,08_05,4.1,5,0.9,location,late_opportunity,resident barrier,13:22:33,13:24:09
7,soca2,1,yellow,08_05,4.1,5,0.9,location,late_opportunity,female barrier,13:24:09,13:24:43
7,soca2,1,yellow,08_05,4.1,5,0.9,location,early_challenge,female barrier,13:24:43,13:25:15
7,soca2,1,yellow,08_05,4.1,5,0.9,location,early_challenge,female corner,13:25:15,13:25:25
7,soca2,1,yellow,08_05,4.1,5,0.9,location,early_challenge,female barrier,13:25:25,13:29:43
7,soca2,1,yellow,08_05,4.1,5,0.9,location,late_challenge,female barrier,13:49:38,13:54:38
8,soca1,4,black,07_29,5,5.3,0.3,behavior,habituation,Digging,0,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,habituation,Activity at female barrier,3,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,habituation,Activity at resident barrier,1,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,habituation,Activity at neutral barrier,2,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,early_opportunity,Digging,0,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,early_opportunity,Activity at female barrier,0,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,early_opportunity,Activity at resident barrier,0,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,early_opportunity,Activity at neutral barrier,0,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,early_opportunity,Reproductive Display,0,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,early_opportunity,Lateral Display,0,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,early_opportunity,Border Conflict,0,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,late_opportunity,Digging,0,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,late_opportunity,Activity at female barrier,0,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,late_opportunity,Activity at resident barrier,0,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,late_opportunity,Activity at neutral barrier,0,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,late_opportunity,Reproductive Display,0,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,late_opportunity,Lateral Display,0,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,late_opportunity,Border Conflict,0,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,early_challenge,Digging,0,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,early_challenge,Activity at female barrier,0,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,early_challenge,Activity at resident barrier,0,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,early_challenge,Activity at neutral barrier,0,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,early_challenge,Reproductive Display,0,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,early_challenge,Lateral Display,0,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,early_challenge,Border Conflict,0,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,early_challenge,Aggressive behavior by resident,0,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,late_challenge,Digging,0,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,late_challenge,Activity at female barrier,0,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,late_challenge,Activity at resident barrier,0,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,late_challenge,Activity at neutral barrier,0,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,late_challenge,Reproductive Display,0,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,late_challenge,Lateral Display,0,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,late_challenge,Border Conflict,0,
8,soca1,4,black,07_29,5,5.3,0.3,behavior,late_challenge,Aggressive behavior by resident,0,
8,soca1,4,black,07_29,5,5.3,0.3,location,habituation,female corner,17:20:01,17:20:29
8,soca1,4,black,07_29,5,5.3,0.3,location,habituation,female barrier,17:20:29,17:22:26
8,soca1,4,black,07_29,5,5.3,0.3,location,habituation,PVC,17:22:26,17:22:33
8,soca1,4,black,07_29,5,5.3,0.3,location,habituation,resident barrier,17:22:33,17:22:48
8,soca1,4,black,07_29,5,5.3,0.3,location,habituation,PVC,17:22:48,17:23:16
8,soca1,4,black,07_29,5,5.3,0.3,location,habituation,resident barrier,17:23:16,17:23:37
8,soca1,4,black,07_29,5,5.3,0.3,location,habituation,PVC,17:23:37,17:23:44
8,soca1,4,black,07_29,5,5.3,0.3,location,early_opportunity,PVC,17:23:44,17:28:44
8,soca1,4,black,07_29,5,5.3,0.3,location,late_opportunity,PVC,17:49:09,17:54:09
8,soca1,4,black,07_29,5,5.3,0.3,location,early_challenge,PVC,17:54:09,17:59:09
8,soca1,4,black,07_29,5,5.3,0.3,location,late_challenge,PVC,18:20:02,18:25:02
8,soca1,2,blue,07_29,5.2,6.4,1.2,behavior,habituation,Digging,0,
8,soca1,2,blue,07_29,5.2,6.4,1.2,behavior,habituation,Activity at female barrier,0,
8,soca1,2,blue,07_29,5.2,6.4,1.2,behavior,habituation,Activity at resident barrier,2,
8,soca1,2,blue,07_29,5.2,6.4,1.2,behavior,habituation,Activity at neutral barrier,0,
8,soca1,2,blue,07_29,5.2,6.4,1.2,behavior,early_opportunity,Digging,0,
8,soca1,2,blue,07_29,5.2,6.4,1.2,behavior,early_opportunity,Activity at female barrier,0,
8,soca1,2,blue,07_29,5.2,6.4,1.2,behavior,early_opportunity,Activity at resident barrier,0,
8,soca1,2,blue,07_29,5.2,6.4,1.2,behavior,early_opportunity,Activity at neutral barrier,0,
8,soca1,2,blue,07_29,5.2,6.4,1.2,behavior,early_opportunity,Reproductive Display,0,
8,soca1,2,blue,07_29,5.2,6.4,1.2,behavior,early_opportunity,Lateral Display,0,
8,soca1,2,blue,07_29,5.2,6.4,1.2,behavior,early_opportunity,Border Conflict,0,
8,soca1,2,blue,07_29,5.2,6.4,1.2,behavior,late_opportunity,Digging,0,
8,soca1,2,blue,07_29,5.2,6.4,1.2,behavior,late_opportunity,Activity at female barrier,2,
8,soca1,2,blue,07_29,5.2,6.4,1.2,behavior,late_opportunity,Activity at resident barrier,0,
8,soca1,2,blue,07_29,5.2,6.4,1.2,behavior,late_opportunity,Activity at neutral barrier,0,
8,soca1,2,blue,07_29,5.2,6.4,1.2,behavior,late_opportunity,Reproductive Display,0,
8,soca1,2,blue,07_29,5.2,6.4,1.2,behavior,late_opportunity,Lateral Display,0,
8,soca1,2,blue,07_29,5.2,6.4,1.2,behavior,late_opportunity,Border Conflict,0,
8,soca1,2,blue,07_29,5.2,6.4,1.2,behavior,early_challenge,Digging,0,
8,soca1,2,blue,07_29,5.2,6.4,1.2,behavior,early_challenge,Activity at female barrier,4,
8,soca1,2,blue,07_29,5.2,6.4,1.2,behavior,early_challenge,Activity at resident barrier,2,
8,soca1,2,blue,07_29,5.2,6.4,1.2,behavior,early_challenge,Activity at neutral barrier,6,
8,soca1,2,blue,07_29,5.2,6.4,1.2,behavior,early_challenge,Reproductive Display,0,
8,soca1,2,blue,07_29,5.2,6.4,1.2,behavior,early_challenge,Lateral Display,0,
8,soca1,2,blue,07_29,5.2,6.4,1.2,behavior,early_challenge,Border Conflict,0,
8,soca1,2,blue,07_29,5.2,6.4,1.2,behavior,early_challenge,Aggressive behavior by resident,0,
8,soca1,2,blue,07_29,5.2,6.4,1.2,behavior,late_challenge,Digging,0,
8,soca1,2,blue,07_29,5.2,6.4,1.2,behavior,late_challenge,Activity at female barrier,0,
